 N-acylmannosamine-6-phosphate 2-epimerase activity,0.184,2.4669999999999996,8.689,7.279999999999999,16.535,10.903999999999996,10.765999999999998,4.4030000000000005,0.9939999999999999,1.6110000000000002,0.421,0.16299999999999998,0.614,3.0679999999999996
 positive regulation of isomerase activity,,,,,,,,,,,,,,
 racemase and epimerase activity,1.311,10.885,34.35,22.777,22.316,17.770999999999997,18.078000000000003,16.654,5.660000000000001,10.827000000000002,5.155,4.579,2.3850000000000007,1.6810000000000005
 regulation of isomerase activity,,,,,,,,,,,,,,
 RNA topoisomerase activity,,,,,,,,,,,,,,
 S-adenosylmethionine:tRNA ribosyltransferase-isomerase activity,0.0,0.0,0.0,9.149,1.367,1.68,0.563,1.149,2.1109999999999998,0.516,0.9670000000000001,0.0,0.0,0.0
 sulfoquinovose isomerase activity,,,,,,,,,,,,,,
 thiocyanate isomerase activity,,,,,,,,,,,,,,
" transferase activity, transferring acyl groups",49.23399999999995,119.58199999999988,178.29500000000039,242.69699999999978,269.70899999999995,227.23999999999975,339.45100000000076,206.45099999999994,168.88299999999995,102.12099999999985,118.92400000000023,94.77700000000006,88.74999999999999,45.392999999999994
" transferase activity, transferring aldehyde or ketonic groups",95.575,85.87699999999998,85.15100000000001,104.63299999999998,69.401,119.95599999999997,135.91899999999998,181.541,256.84,210.13500000000005,270.13200000000006,198.54900000000004,260.85900000000004,119.66499999999996
" transferase activity, transferring alkyl or aryl (other than methyl) groups",55.87499999999989,86.887,140.5110000000002,140.12200000000004,228.3709999999999,160.6389999999999,215.09400000000016,146.4270000000001,127.78700000000005,90.93899999999998,100.0260000000002,79.52599999999991,76.8489999999999,55.78799999999991
" transferase activity, transferring glycosyl groups",332.7410000000012,802.1159999999994,1432.9839999999847,1963.6760000000015,4288.0520000000115,2667.366000000006,2640.272999999991,1471.8820000000053,1308.6270000000013,754.4299999999993,822.1429999999984,680.8139999999989,554.6839999999996,334.3389999999989
" transferase activity, transferring nitrogenous groups",,,,,,,,,,,,,,
" transferase activity, transferring one-carbon groups",0.0,0.0,0.06,0.05,1.649,0.13699999999999998,0.055999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" transferase activity, transferring phosphorus-containing groups",1.223,1.0490000000000002,0.984,2.7640000000000007,5.804000000000001,1.6310000000000002,9.528,4.587999999999999,2.9509999999999996,2.094,3.304,1.8270000000000002,1.702,0.655
" transferase activity, transferring selenium-containing groups",0.0,0.0,0.0,0.0,0.0,1.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" transferase activity, transferring sulfur-containing groups",4.979,2.659,5.425,3.3829999999999996,1.724,5.431000000000001,23.917999999999996,14.853999999999997,3.241,4.176,1.835,0.773,0.387,0.561
 2-amino-5-formylamino-6-(5-phosphoribosylamino)pyrimidin-4(3H)-one formate-lyase activity,,,,,,,,,,,,,,
 alkylmercury lyase activity,0.0,0.0,0.0,0.252,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 carbon phosphorus lyase activity,,,,,,,,,,,,,,
 carbon-carbon lyase activity,78626.92399999991,90708.52799999996,96534.83099999996,82914.30500000002,88153.81899999999,73717.45499999993,78821.86199999994,100315.91599999998,93480.0660000001,111818.89500000002,99005.0539999999,104533.67299999995,91285.07199999999,92710.35599999993
 carbon-halide lyase activity,,,,,,,,,,,,,,
 carbon-nitrogen lyase activity,2146.712,1714.624000000001,903.0339999999997,566.6569999999999,396.6090000000001,193.69299999999996,158.046,179.953,174.781,152.25899999999996,529.947,797.7519999999996,702.6179999999997,1399.7000000000003
 carbon-oxygen lyase activity,31.374999999999996,48.48800000000004,71.08000000000006,81.157,102.19800000000004,81.45400000000005,107.77599999999994,96.57699999999997,78.202,74.03299999999999,60.94000000000001,33.21600000000003,33.07500000000001,14.761000000000015
 carbon-sulfur lyase activity,7.528000000000002,17.224999999999998,29.860999999999997,33.858000000000004,33.534000000000006,32.928000000000004,53.90300000000001,31.62199999999999,28.480999999999998,14.362000000000002,16.563000000000002,14.662999999999998,13.186000000000002,9.447000000000001
 cobalt-precorrin-5A acetaldehyde-lyase activity,,,,,,,,,,,,,,
 ferrochelatase activity,1.726,1.8460000000000003,2.22,5.111000000000001,2.147,3.784,31.465,21.798999999999996,9.493,6.355000000000001,8.268999999999998,4.734000000000001,6.146000000000001,2.074
 indoleacetaldoxime dehydratase activity,,,,,,,,,,,,,,
 negative regulation of lyase activity,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.747,0.154,0.0,0.0,0.436,0.0,0.138
 phosphorus-oxygen lyase activity,0.073,3.4019999999999997,0.0,0.0,6.727,0.0,0.131,0.528,0.057,0.324,0.063,0.1,0.0,0.37
 positive regulation of lyase activity,0.0,0.0,0.204,0.0,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 regulation of lyase activity,,,,,,,,,,,,,,
 sirohydrochlorin cobaltochelatase activity,1.015,3.4380000000000006,5.435999999999999,7.481,14.231999999999996,12.847000000000001,10.964000000000002,15.391000000000002,16.218,9.078,8.555000000000001,5.046999999999998,6.261999999999999,1.461
